Date,Open,High,Low,Close,Volume,Company
2021-06-25,125.04000091552734,125.48999786376953,124.19000244140625,124.4800033569336,5399400,HLT
2021-06-28,124.05999755859375,124.05999755859375,119.51000213623047,120.72000122070312,2031400,HLT
2021-06-29,120.76000213623047,121.20999908447266,118.66000366210938,118.94999694824219,1728400,HLT
2021-06-30,119.05999755859375,120.80000305175781,118.9000015258789,120.62000274658203,2656800,HLT
2021-07-01,120.62999725341797,123.83999633789062,120.62000274658203,123.62000274658203,2466900,HLT
2021-07-02,124.48999786376953,127.02999877929688,123.76000213623047,126.80999755859375,2291500,HLT
2021-07-06,127.05999755859375,128.0,124.12999725341797,125.83000183105469,1854700,HLT
2021-07-07,124.62999725341797,126.38999938964844,121.83000183105469,124.44999694824219,1958000,HLT
2021-07-08,122.19000244140625,124.12000274658203,120.68000030517578,123.12999725341797,2458700,HLT
2021-07-09,124.2300033569336,126.2300033569336,123.38999938964844,126.05000305175781,1335800,HLT
2021-07-12,125.0,126.37999725341797,124.44000244140625,125.8499984741211,2030500,HLT
2021-07-13,125.18000030517578,125.5,123.31999969482422,123.45999908447266,1550700,HLT
2021-07-14,123.72000122070312,125.31999969482422,123.2300033569336,123.87000274658203,1525100,HLT
2021-07-15,123.0,123.83999633789062,121.88999938964844,122.9000015258789,1986700,HLT
2021-07-16,124.16999816894531,125.0,119.41000366210938,119.75,3002400,HLT
2021-07-19,116.0,119.45999908447266,114.69999694824219,117.01000213623047,5226900,HLT
2021-07-20,117.33999633789062,121.41999816894531,116.69999694824219,120.9000015258789,1715000,HLT
2021-07-21,121.88999938964844,125.31999969482422,121.66000366210938,124.93000030517578,2022300,HLT
2021-07-22,124.08000183105469,124.55000305175781,122.31999969482422,123.20999908447266,1561700,HLT
2021-07-23,124.5999984741211,125.62000274658203,123.62000274658203,125.26000213623047,2485600,HLT
2021-07-26,124.7300033569336,127.29000091552734,123.30999755859375,126.66999816894531,2676500,HLT
2021-07-27,125.79000091552734,128.57000732421875,124.79000091552734,128.5,2487500,HLT
2021-07-28,129.22999572753906,129.91000366210938,126.5999984741211,129.52999877929688,2225300,HLT
2021-07-29,130.0,136.88999938964844,127.5,134.5,3619700,HLT
2021-07-30,133.3699951171875,133.80999755859375,131.00999450683594,131.4499969482422,1849500,HLT
2021-08-02,132.47000122070312,132.88999938964844,127.0199966430664,127.87000274658203,2154700,HLT
2021-08-03,128.14999389648438,128.14999389648438,123.47000122070312,126.08000183105469,3137300,HLT
2021-08-04,124.55999755859375,125.83999633789062,123.11000061035156,124.38999938964844,2249500,HLT
2021-08-05,125.33999633789062,127.3499984741211,124.83999633789062,126.4000015258789,1881300,HLT
2021-08-06,126.7699966430664,127.33000183105469,125.4000015258789,126.66000366210938,1717100,HLT
2021-08-09,125.98999786376953,126.0,122.80999755859375,124.61000061035156,1774600,HLT
2021-08-10,124.69000244140625,127.25,124.1500015258789,126.3499984741211,1637500,HLT
2021-08-11,125.55000305175781,126.33999633789062,124.16000366210938,125.02999877929688,2218200,HLT
2021-08-12,124.47000122070312,124.87000274658203,122.55000305175781,123.43000030517578,2069800,HLT
2021-08-13,123.08000183105469,123.43000030517578,121.31999969482422,122.20999908447266,1951400,HLT
2021-08-16,121.12999725341797,122.58000183105469,120.18000030517578,121.48999786376953,2464400,HLT
2021-08-17,120.11000061035156,120.79000091552734,119.36000061035156,119.98999786376953,2233300,HLT
2021-08-18,119.38999938964844,120.41999816894531,118.08000183105469,119.0,2360000,HLT
2021-08-19,118.80000305175781,119.47000122070312,117.52999877929688,119.2300033569336,2692200,HLT
2021-08-20,118.5,122.33999633789062,118.33999633789062,121.7699966430664,2554900,HLT
2021-08-23,122.69000244140625,123.70999908447266,121.93000030517578,123.02999877929688,1799500,HLT
2021-08-24,124.16000366210938,127.94999694824219,124.13999938964844,126.86000061035156,2182700,HLT
2021-08-25,126.87000274658203,127.91999816894531,125.44000244140625,127.31999969482422,1392700,HLT
2021-08-26,126.69000244140625,126.73999786376953,124.58999633789062,125.62000274658203,1038000,HLT
2021-08-27,125.4800033569336,127.97000122070312,125.4800033569336,127.55999755859375,1149700,HLT
2021-08-30,127.9000015258789,127.9000015258789,125.2300033569336,125.72000122070312,1136800,HLT
2021-08-31,125.72000122070312,126.16999816894531,124.02999877929688,124.86000061035156,2698000,HLT
2021-09-01,125.61000061035156,125.97000122070312,124.16999816894531,125.31999969482422,2127500,HLT
2021-09-02,124.72000122070312,125.52999877929688,123.77999877929688,124.38999938964844,1991000,HLT
2021-09-03,123.91000366210938,124.16000366210938,120.8499984741211,123.08000183105469,1697300,HLT
2021-09-07,122.5,123.98999786376953,121.87999725341797,123.37000274658203,1132200,HLT
2021-09-08,123.88999938964844,124.19000244140625,121.41999816894531,122.76000213623047,2288400,HLT
2021-09-09,122.68000030517578,126.95999908447266,122.5199966430664,125.75,1933900,HLT
2021-09-10,126.69999694824219,128.86000061035156,125.3499984741211,127.4000015258789,2287700,HLT
2021-09-13,128.25999450683594,130.25,126.7300033569336,130.2100067138672,1459800,HLT
2021-09-14,130.60000610351562,132.11000061035156,129.52000427246094,131.82000732421875,1767300,HLT
2021-09-15,131.1199951171875,131.86000061035156,128.8300018310547,131.39999389648438,1697200,HLT
2021-09-16,131.1199951171875,132.55999755859375,130.85000610351562,132.02000427246094,972700,HLT
2021-09-17,132.1199951171875,133.44000244140625,130.83999633789062,131.2100067138672,1748600,HLT
2021-09-20,129.1999969482422,130.16000366210938,126.9800033569336,128.8300018310547,1976400,HLT
2021-09-21,130.11000061035156,130.85000610351562,127.69000244140625,127.81999969482422,1520700,HLT
2021-09-22,128.38999938964844,130.07000732421875,128.24000549316406,129.19000244140625,1851700,HLT
2021-09-23,129.89999389648438,135.10000610351562,129.66000366210938,134.49000549316406,2505800,HLT
2021-09-24,134.36000061035156,136.30999755859375,133.99000549316406,135.47999572753906,2311800,HLT
2021-09-27,137.3300018310547,139.3699951171875,136.4499969482422,138.8000030517578,2323600,HLT
2021-09-28,138.22999572753906,140.2100067138672,136.07000732421875,136.5500030517578,2342900,HLT
2021-09-29,137.30999755859375,137.36000061035156,133.55999755859375,135.16000366210938,2152600,HLT
2021-09-30,135.02999877929688,135.02999877929688,131.75,132.11000061035156,2415900,HLT
2021-10-01,134.77000427246094,138.5800018310547,134.1300048828125,138.14999389648438,4563100,HLT
2021-10-04,138.4600067138672,141.44000244140625,136.9199981689453,138.50999450683594,3687400,HLT
2021-10-05,138.75,140.8300018310547,137.7899932861328,139.75,2028500,HLT
2021-10-06,137.9499969482422,139.6300048828125,135.6999969482422,139.36000061035156,1751600,HLT
2021-10-07,140.86000061035156,143.30999755859375,140.1300048828125,141.1699981689453,1503400,HLT
2021-10-08,141.3699951171875,142.5,140.88999938964844,141.50999450683594,1653900,HLT
2021-10-11,141.42999267578125,143.80999755859375,141.19000244140625,142.85000610351562,1494900,HLT
2021-10-12,143.22000122070312,145.11000061035156,142.9499969482422,144.6999969482422,2336500,HLT
2021-10-13,145.0,145.25,140.7100067138672,140.8300018310547,2195100,HLT
2021-10-14,142.2899932861328,142.55999755859375,141.24000549316406,141.5800018310547,1218200,HLT
2021-10-15,143.2100067138672,145.4499969482422,143.1199951171875,144.52000427246094,1674700,HLT
2021-10-18,143.3699951171875,144.75,142.72000122070312,144.05999755859375,1074500,HLT
2021-10-19,144.97999572753906,144.97999572753906,140.7899932861328,140.9499969482422,3772100,HLT
2021-10-20,140.52999877929688,141.91000366210938,139.49000549316406,140.24000549316406,1501200,HLT
2021-10-21,140.08999633789062,141.6300048828125,139.75999450683594,141.5,1306800,HLT
2021-10-22,140.57000732421875,142.75999450683594,140.47000122070312,141.66000366210938,1091000,HLT
2021-10-25,141.77000427246094,143.02999877929688,139.85000610351562,142.1699981689453,1412300,HLT
2021-10-26,143.4600067138672,145.25,143.02000427246094,144.4499969482422,2642300,HLT
2021-10-27,141.0800018310547,149.0399932861328,140.41000366210938,147.22000122070312,3504700,HLT
2021-10-28,148.35000610351562,148.72999572753906,145.58999633789062,146.0399932861328,1620600,HLT
2021-10-29,145.5800018310547,146.5,142.83999633789062,143.9499969482422,2566000,HLT
2021-11-01,144.3000030517578,145.50999450683594,143.1999969482422,144.77999877929688,4249400,HLT
2021-11-02,144.50999450683594,144.9600067138672,140.6199951171875,141.33999633789062,2592200,HLT
2021-11-03,140.49000549316406,146.80999755859375,139.8699951171875,145.24000549316406,2336200,HLT
2021-11-04,145.99000549316406,148.08999633789062,145.83999633789062,147.44000244140625,1284900,HLT
2021-11-05,152.19000244140625,153.83999633789062,148.69000244140625,151.83999633789062,3035100,HLT
2021-11-08,152.25999450683594,154.39999389648438,150.47999572753906,151.1699981689453,1893700,HLT
2021-11-09,150.8699951171875,151.97999572753906,146.6300048828125,148.4600067138672,1354600,HLT
2021-11-10,147.42999267578125,149.19000244140625,145.22999572753906,146.52999877929688,1255900,HLT
2021-11-11,145.80999755859375,147.14999389648438,143.39999389648438,143.5800018310547,1634100,HLT
2021-11-12,143.6999969482422,145.4600067138672,142.8000030517578,143.47000122070312,1872500,HLT
2021-11-15,144.25,144.41000366210938,142.4199981689453,142.91000366210938,955600,HLT
2021-11-16,142.8699951171875,144.2899932861328,140.32000732421875,141.74000549316406,2396700,HLT
2021-11-17,140.80999755859375,144.72999572753906,139.85000610351562,144.52999877929688,2306000,HLT
2021-11-18,145.08999633789062,145.88999938964844,142.50999450683594,143.58999633789062,1313400,HLT
2021-11-19,140.72999572753906,145.13999938964844,137.08999633789062,144.3699951171875,3014500,HLT
2021-11-22,145.5500030517578,145.67999267578125,141.86000061035156,143.8699951171875,2180600,HLT
2021-11-23,145.5500030517578,146.8300018310547,144.58999633789062,145.72999572753906,1405600,HLT
2021-11-24,143.97999572753906,146.3699951171875,142.9499969482422,145.2899932861328,1066900,HLT
2021-11-26,135.8000030517578,136.60000610351562,132.1199951171875,136.2100067138672,3513600,HLT
2021-11-29,138.47000122070312,140.39999389648438,137.89999389648438,138.07000732421875,2558000,HLT
2021-11-30,135.99000549316406,137.42999267578125,133.7899932861328,135.07000732421875,2992400,HLT
2021-12-01,137.55999755859375,138.60000610351562,129.8800048828125,129.9600067138672,3570800,HLT
2021-12-02,131.66000366210938,140.57000732421875,130.97000122070312,139.58999633789062,3150700,HLT
2021-12-03,139.5800018310547,140.39999389648438,135.5399932861328,138.74000549316406,2732500,HLT
2021-12-06,141.52000427246094,146.0,141.24000549316406,144.30999755859375,1709900,HLT
2021-12-07,145.8800048828125,148.75,142.1300048828125,143.14999389648438,1980100,HLT
2021-12-08,144.4199981689453,145.61000061035156,142.02000427246094,144.38999938964844,1508300,HLT
2021-12-09,143.2100067138672,145.02999877929688,142.3300018310547,144.30999755859375,881900,HLT
2021-12-10,145.0,146.6199951171875,142.41000366210938,146.1300048828125,1443600,HLT
2021-12-13,144.5500030517578,144.64999389648438,140.8800048828125,142.41000366210938,1567900,HLT
2021-12-14,142.1199951171875,145.16000366210938,141.38999938964844,141.97999572753906,1581300,HLT
2021-12-15,141.82000732421875,142.36000061035156,137.8800048828125,140.2899932861328,1795600,HLT
2021-12-16,141.10000610351562,142.13999938964844,138.9600067138672,139.0,1852100,HLT
2021-12-17,138.5,141.75999450683594,137.60000610351562,140.94000244140625,3068300,HLT
2021-12-20,139.0,141.25999450683594,137.3699951171875,140.3699951171875,2067200,HLT
2021-12-21,142.5500030517578,148.64999389648438,142.32000732421875,148.5500030517578,2214100,HLT
2021-12-22,148.22000122070312,153.47000122070312,148.22000122070312,152.74000549316406,3098700,HLT
2021-12-23,154.00999450683594,155.22000122070312,152.50999450683594,154.7100067138672,1384900,HLT
2021-12-27,153.7100067138672,155.44000244140625,152.32000732421875,155.2899932861328,906000,HLT
2021-12-28,154.92999267578125,156.00999450683594,153.91000366210938,155.02000427246094,965700,HLT
2021-12-29,154.42999267578125,155.80999755859375,154.0500030517578,155.3699951171875,893400,HLT
2021-12-30,155.3800048828125,156.69000244140625,154.42999267578125,154.97999572753906,1474200,HLT
2021-12-31,154.8300018310547,156.97000122070312,154.5800018310547,155.99000549316406,1187300,HLT
2022-01-03,155.9499969482422,157.14999389648438,152.75,154.47999572753906,1712700,HLT
2022-01-04,157.49000549316406,159.2100067138672,155.9499969482422,155.9600067138672,2043100,HLT
2022-01-05,156.22000122070312,156.4600067138672,151.77999877929688,151.8000030517578,1339900,HLT
2022-01-06,152.24000549316406,153.60000610351562,150.91000366210938,152.17999267578125,1782200,HLT
2022-01-07,152.57000732421875,155.02999877929688,151.97000122070312,152.0,2040200,HLT
2022-01-10,150.83999633789062,152.0399932861328,146.0399932861328,148.61000061035156,2652300,HLT
2022-01-11,149.19000244140625,153.50999450683594,147.75,152.5,3488300,HLT
2022-01-12,153.92999267578125,154.13999938964844,149.7100067138672,150.0,2010200,HLT
2022-01-13,150.58999633789062,152.08999633789062,149.05999755859375,149.89999389648438,2234300,HLT
2022-01-14,149.14999389648438,149.42999267578125,146.4499969482422,147.97999572753906,2718500,HLT
2022-01-18,146.3000030517578,146.5399932861328,143.77999877929688,144.52000427246094,2852600,HLT
2022-01-19,144.9600067138672,145.55999755859375,141.82000732421875,142.2100067138672,3131300,HLT
2022-01-20,143.05999755859375,146.75,141.83999633789062,142.24000549316406,2576400,HLT
2022-01-21,142.25,145.17999267578125,141.1300048828125,142.25999450683594,3607400,HLT
2022-01-24,138.24000549316406,140.60000610351562,134.55999755859375,140.47999572753906,5057500,HLT
2022-01-25,138.13999938964844,143.5,134.52999877929688,142.38999938964844,3976200,HLT
2022-01-26,144.57000732421875,148.82000732421875,143.10000610351562,144.82000732421875,2824300,HLT
2022-01-27,145.75999450683594,147.02000427246094,136.88999938964844,137.25,3533500,HLT
2022-01-28,138.22000122070312,143.55999755859375,136.72000122070312,143.38999938964844,2367900,HLT
2022-01-31,142.19000244140625,145.44000244140625,141.39999389648438,145.11000061035156,1615300,HLT
2022-02-01,145.92999267578125,146.24000549316406,143.5800018310547,145.72000122070312,2772800,HLT
2022-02-02,145.99000549316406,145.99000549316406,142.74000549316406,144.58999633789062,2740300,HLT
2022-02-03,144.1699981689453,145.86000061035156,142.64999389648438,144.14999389648438,2838500,HLT
2022-02-04,143.4199981689453,147.13999938964844,142.47000122070312,145.5,3169500,HLT
2022-02-07,146.47999572753906,149.47000122070312,145.75999450683594,148.63999938964844,2526200,HLT
2022-02-08,149.25,153.6999969482422,148.64999389648438,153.3800048828125,3102300,HLT
2022-02-09,154.85000610351562,157.49000549316406,152.88999938964844,153.13999938964844,2709300,HLT
2022-02-10,151.9600067138672,156.49000549316406,150.83999633789062,154.1999969482422,2551100,HLT
2022-02-11,154.69000244140625,155.8000030517578,149.25,149.52999877929688,2798400,HLT
2022-02-14,149.75999450683594,154.5,149.75999450683594,151.42999267578125,4412100,HLT
2022-02-15,153.99000549316406,159.08999633789062,153.99000549316406,158.0,4976700,HLT
2022-02-16,157.89999389648438,160.9600067138672,155.0,156.33999633789062,4808600,HLT
2022-02-17,154.1300048828125,155.67999267578125,150.02999877929688,153.0399932861328,3131100,HLT
2022-02-18,153.16000366210938,154.49000549316406,149.92999267578125,150.41000366210938,2318000,HLT
2022-02-22,150.0,150.60000610351562,145.88999938964844,147.16000366210938,2991400,HLT
2022-02-23,148.3300018310547,148.47999572753906,143.07000732421875,143.3699951171875,3147600,HLT
2022-02-24,138.97000122070312,146.66000366210938,138.02999877929688,146.08999633789062,3350000,HLT
2022-02-25,147.0,150.67999267578125,145.00999450683594,150.6699981689453,1949000,HLT
2022-02-28,147.22000122070312,150.14999389648438,144.8800048828125,148.86000061035156,3213000,HLT
2022-03-01,147.3699951171875,148.22000122070312,141.0500030517578,142.1699981689453,3158400,HLT
2022-03-02,143.8000030517578,147.0,143.8000030517578,145.91000366210938,2066600,HLT
2022-03-03,148.1300048828125,148.83999633789062,141.0,142.00999450683594,2685700,HLT
2022-03-04,139.92999267578125,141.10000610351562,133.25999450683594,137.6699981689453,4509900,HLT
2022-03-07,137.83999633789062,138.0,128.77000427246094,129.08999633789062,4207900,HLT
2022-03-08,130.97000122070312,138.19000244140625,128.8699951171875,133.9199981689453,5031700,HLT
2022-03-09,138.5,140.6699981689453,137.4600067138672,138.52000427246094,3171000,HLT
2022-03-10,135.49000549316406,144.3300018310547,135.1999969482422,142.94000244140625,3309500,HLT
2022-03-11,144.5800018310547,145.8000030517578,141.52999877929688,141.77000427246094,1684700,HLT
2022-03-14,143.19000244140625,143.91000366210938,140.25,141.55999755859375,1586700,HLT
2022-03-15,143.49000549316406,145.72000122070312,142.4199981689453,144.24000549316406,1581600,HLT
2022-03-16,146.22000122070312,151.08999633789062,145.7100067138672,150.7899932861328,4292600,HLT
2022-03-17,147.63999938964844,151.22999572753906,147.63999938964844,151.13999938964844,1668200,HLT
2022-03-18,150.2100067138672,153.25,149.22000122070312,151.7899932861328,3060200,HLT
2022-03-21,150.55999755859375,151.10000610351562,148.02000427246094,150.35000610351562,1855900,HLT
2022-03-22,151.7100067138672,153.49000549316406,149.7100067138672,151.4199981689453,2190600,HLT
2022-03-23,149.57000732421875,150.85000610351562,148.3699951171875,148.41000366210938,1267500,HLT
2022-03-24,148.41000366210938,152.0500030517578,147.75999450683594,151.88999938964844,1179900,HLT
2022-03-25,152.2100067138672,153.83999633789062,150.9600067138672,151.5,1074600,HLT
2022-03-28,152.0,152.1199951171875,149.00999450683594,150.67999267578125,1250800,HLT
2022-03-29,153.60000610351562,156.07000732421875,153.0800018310547,155.30999755859375,2518400,HLT
2022-03-30,153.82000732421875,155.77000427246094,152.52000427246094,153.14999389648438,1709600,HLT
2022-03-31,152.74000549316406,155.10000610351562,151.52999877929688,151.74000549316406,1814800,HLT
2022-04-01,153.11000061035156,153.83999633789062,149.85000610351562,150.7100067138672,1465100,HLT
2022-04-04,150.0,152.91000366210938,148.97999572753906,152.33999633789062,1775200,HLT
2022-04-05,152.66000366210938,153.64999389648438,150.2100067138672,151.5500030517578,1595700,HLT
2022-04-06,150.00999450683594,150.00999450683594,144.80999755859375,145.61000061035156,2031600,HLT
2022-04-07,145.3000030517578,146.44000244140625,142.14999389648438,145.5500030517578,3278700,HLT
2022-04-08,144.7100067138672,147.0500030517578,143.83999633789062,145.47999572753906,1646700,HLT
2022-04-11,144.3000030517578,147.19000244140625,143.6300048828125,143.6999969482422,1165000,HLT
2022-04-12,145.0,146.9499969482422,143.85000610351562,144.8800048828125,1698100,HLT
2022-04-13,146.41000366210938,154.27999877929688,145.6699981689453,153.92999267578125,2502500,HLT
2022-04-14,154.4600067138672,157.3300018310547,153.89999389648438,155.5800018310547,2351200,HLT
2022-04-18,155.74000549316406,160.02000427246094,155.05999755859375,156.57000732421875,1463700,HLT
2022-04-19,157.3800048828125,163.35000610351562,156.67999267578125,163.13999938964844,2204000,HLT
2022-04-20,163.8000030517578,166.22000122070312,162.77000427246094,162.91000366210938,2113100,HLT
2022-04-21,166.7100067138672,167.99000549316406,156.80999755859375,156.9600067138672,2268000,HLT
2022-04-22,156.0,157.49000549316406,152.92999267578125,153.35000610351562,1694100,HLT
2022-04-25,152.9600067138672,156.27999877929688,150.60000610351562,155.94000244140625,2331000,HLT
2022-04-26,155.11000061035156,156.85000610351562,151.2899932861328,151.72000122070312,1847200,HLT
2022-04-27,151.69000244140625,157.75,150.9199981689453,157.05999755859375,2516000,HLT
2022-04-28,158.8300018310547,162.5500030517578,156.6999969482422,161.22000122070312,1777700,HLT
2022-04-29,161.0399932861328,162.05999755859375,154.92999267578125,155.2899932861328,2194400,HLT
2022-05-02,158.02999877929688,158.77999877929688,150.8300018310547,155.41000366210938,3287800,HLT
2022-05-03,153.1199951171875,154.6999969482422,145.66000366210938,148.9600067138672,5154900,HLT
2022-05-04,148.99000549316406,151.63999938964844,143.74000549316406,151.38999938964844,3773900,HLT
2022-05-05,149.57000732421875,153.13999938964844,148.22999572753906,149.88999938964844,3921800,HLT
2022-05-06,149.75,150.0,142.16000366210938,143.47999572753906,3611500,HLT
2022-05-09,142.5500030517578,142.55999755859375,132.5,133.30999755859375,4418900,HLT
2022-05-10,135.86000061035156,139.8000030517578,135.05999755859375,137.7899932861328,3207800,HLT
2022-05-11,137.97000122070312,140.91000366210938,133.99000549316406,134.50999450683594,2720600,HLT
2022-05-12,134.27999877929688,135.77000427246094,129.27000427246094,132.42999267578125,2247500,HLT
2022-05-13,134.9199981689453,137.27999877929688,134.3300018310547,136.58999633789062,2087400,HLT
2022-05-16,135.4600067138672,136.1999969482422,132.5399932861328,132.85000610351562,2266100,HLT
2022-05-17,136.0500030517578,136.86000061035156,133.0,135.0800018310547,2306500,HLT
2022-05-18,133.11000061035156,134.2899932861328,126.91999816894531,128.66000366210938,3520600,HLT
2022-05-19,127.48999786376953,133.89999389648438,127.3499984741211,131.7100067138672,2469000,HLT
2022-05-20,133.6199951171875,134.2899932861328,128.36000061035156,130.27999877929688,2677900,HLT
2022-05-23,131.49000549316406,132.9499969482422,128.72999572753906,132.35000610351562,1813100,HLT
2022-05-24,130.6699981689453,130.99000549316406,126.27999877929688,128.27999877929688,1814400,HLT
2022-05-25,128.32000732421875,132.38999938964844,127.20999908447266,131.74000549316406,2557300,HLT
2022-05-26,133.47000122070312,139.64999389648438,132.9499969482422,138.47000122070312,2623500,HLT
2022-05-27,139.33999633789062,144.61000061035156,139.33999633789062,142.25,1860600,HLT
2022-05-31,140.6300048828125,141.77000427246094,139.22999572753906,140.86000061035156,3310700,HLT
2022-06-01,141.11000061035156,142.5399932861328,136.50999450683594,138.4199981689453,1455600,HLT
2022-06-02,138.25,142.39999389648438,138.1699981689453,142.2899932861328,1302700,HLT
2022-06-03,140.33999633789062,143.0800018310547,139.9600067138672,142.1699981689453,1067900,HLT
2022-06-06,143.72999572753906,145.6999969482422,141.9499969482422,144.4199981689453,1579500,HLT
2022-06-07,142.32000732421875,144.1300048828125,140.57000732421875,143.82000732421875,1162000,HLT
2022-06-08,141.8300018310547,142.8800048828125,140.27999877929688,140.7100067138672,1479100,HLT
2022-06-09,140.0500030517578,140.0500030517578,135.7899932861328,135.8000030517578,1714900,HLT
2022-06-10,132.39999389648438,134.4499969482422,127.41000366210938,127.47000122070312,2931900,HLT
2022-06-13,123.6500015258789,123.81999969482422,119.3499984741211,120.8499984741211,3183900,HLT
2022-06-14,120.79000091552734,122.02999877929688,117.97000122070312,119.13999938964844,2469400,HLT
