Date,Open,High,Low,Close,Volume,Company
2021-09-30,152.1300048828125,152.1300048828125,147.63999938964844,148.08999633789062,2030900,MAR
2021-10-01,150.75,157.27999877929688,150.27000427246094,155.97000122070312,4710000,MAR
2021-10-04,155.86000061035156,158.75999450683594,154.3300018310547,155.13999938964844,1860400,MAR
2021-10-05,155.25,156.52000427246094,153.35000610351562,155.44000244140625,1744900,MAR
2021-10-06,153.50999450683594,155.4600067138672,151.82000732421875,155.30999755859375,1667000,MAR
2021-10-07,157.02999877929688,159.66000366210938,156.05999755859375,157.75,1862000,MAR
2021-10-08,157.99000549316406,158.74000549316406,156.42999267578125,157.08999633789062,1193900,MAR
2021-10-11,157.41000366210938,159.77000427246094,156.57000732421875,156.82000732421875,1677800,MAR
2021-10-12,156.60000610351562,158.22999572753906,155.97000122070312,157.4499969482422,1995800,MAR
2021-10-13,158.22999572753906,158.4499969482422,154.16000366210938,154.6199951171875,1973100,MAR
2021-10-14,155.8699951171875,156.5399932861328,154.07000732421875,155.22000122070312,1978400,MAR
2021-10-15,157.11000061035156,161.4199981689453,157.0,160.0399932861328,2801300,MAR
2021-10-18,159.0,160.44000244140625,158.22000122070312,159.2100067138672,1541900,MAR
2021-10-19,158.0,158.89999389648438,154.49000549316406,155.02000427246094,2619500,MAR
2021-10-20,154.75,155.19000244140625,152.64999389648438,153.27000427246094,2402900,MAR
2021-10-21,153.5500030517578,155.77999877929688,152.83999633789062,155.64999389648438,1192800,MAR
2021-10-22,155.30999755859375,155.9600067138672,154.1300048828125,154.75,996300,MAR
2021-10-25,155.27999877929688,156.1699981689453,153.4499969482422,154.7899932861328,1434300,MAR
2021-10-26,156.64999389648438,157.61000061035156,155.1699981689453,156.0399932861328,1804300,MAR
2021-10-27,155.07000732421875,160.55999755859375,154.17999267578125,159.8000030517578,2100300,MAR
2021-10-28,159.55999755859375,162.30999755859375,158.25999450683594,159.97000122070312,2317600,MAR
2021-10-29,159.0,161.0500030517578,157.4499969482422,160.02000427246094,2025400,MAR
2021-11-01,160.39999389648438,162.14999389648438,159.2899932861328,161.8300018310547,2177900,MAR
2021-11-02,160.9499969482422,161.9199981689453,158.3300018310547,160.05999755859375,2615800,MAR
2021-11-03,160.75999450683594,166.82000732421875,157.07000732421875,164.52999877929688,3158400,MAR
2021-11-04,166.02000427246094,166.02000427246094,162.7100067138672,164.08999633789062,1863800,MAR
2021-11-05,169.39999389648438,171.67999267578125,166.22999572753906,167.61000061035156,2955400,MAR
2021-11-08,170.3300018310547,170.83999633789062,167.3300018310547,168.38999938964844,2476600,MAR
2021-11-09,168.0500030517578,168.0500030517578,162.38999938964844,164.77000427246094,1774500,MAR
2021-11-10,163.47999572753906,164.5,159.58999633789062,160.99000549316406,1554800,MAR
2021-11-11,160.6199951171875,161.0,156.6199951171875,156.8699951171875,1664900,MAR
2021-11-12,157.5,158.9499969482422,155.52999877929688,156.47999572753906,1914100,MAR
2021-11-15,157.0399932861328,157.7899932861328,154.8800048828125,155.67999267578125,1378600,MAR
2021-11-16,155.1300048828125,155.5800018310547,152.80999755859375,153.99000549316406,2137700,MAR
2021-11-17,153.27000427246094,156.91000366210938,152.3300018310547,156.72000122070312,1965600,MAR
2021-11-18,156.77000427246094,157.74000549316406,154.83999633789062,155.72999572753906,1126800,MAR
2021-11-19,153.97999572753906,156.08999633789062,150.25999450683594,154.9199981689453,1879800,MAR
2021-11-22,156.16000366210938,157.14999389648438,152.7899932861328,156.41000366210938,2268900,MAR
2021-11-23,157.3800048828125,158.4499969482422,156.13999938964844,157.44000244140625,1926300,MAR
2021-11-24,156.1199951171875,158.07000732421875,153.39999389648438,157.61000061035156,1532800,MAR
2021-11-26,146.64999389648438,147.75999450683594,140.5500030517578,147.44000244140625,4264500,MAR
2021-11-29,149.6999969482422,154.5500030517578,149.6999969482422,150.77000427246094,3155000,MAR
2021-11-30,148.55999755859375,149.0,145.6999969482422,147.55999755859375,3465900,MAR
2021-12-01,150.25999450683594,152.07000732421875,142.11000061035156,142.5,3198900,MAR
2021-12-02,143.3699951171875,152.58999633789062,143.1300048828125,151.1199951171875,3099000,MAR
2021-12-03,151.57000732421875,152.22000122070312,146.8000030517578,149.97999572753906,3104600,MAR
2021-12-06,152.22000122070312,159.47999572753906,152.22000122070312,156.6999969482422,2421800,MAR
2021-12-07,158.49000549316406,162.17999267578125,155.6999969482422,156.52999877929688,2416600,MAR
2021-12-08,157.4600067138672,159.57000732421875,155.80999755859375,157.63999938964844,1618500,MAR
2021-12-09,156.25999450683594,158.47999572753906,155.36000061035156,157.14999389648438,1103100,MAR
2021-12-10,158.2100067138672,160.9499969482422,156.02000427246094,160.80999755859375,1705600,MAR
2021-12-13,159.07000732421875,159.67999267578125,153.4199981689453,153.67999267578125,2362800,MAR
2021-12-14,152.77000427246094,155.94000244140625,152.5500030517578,154.00999450683594,1548800,MAR
2021-12-15,152.99000549316406,153.92999267578125,148.64999389648438,151.17999267578125,2228000,MAR
2021-12-16,151.16000366210938,153.1199951171875,150.08999633789062,150.75999450683594,2738400,MAR
2021-12-17,149.3800048828125,151.8300018310547,147.50999450683594,150.19000244140625,3592300,MAR
2021-12-20,146.99000549316406,151.24000549316406,145.7899932861328,149.67999267578125,2765600,MAR
2021-12-21,150.9199981689453,158.6999969482422,150.9199981689453,158.32000732421875,2269300,MAR
2021-12-22,158.55999755859375,163.22999572753906,158.36000061035156,162.5800018310547,2001000,MAR
2021-12-23,164.25,165.7899932861328,162.5399932861328,165.19000244140625,1528900,MAR
2021-12-27,164.47000122070312,167.08999633789062,163.4499969482422,166.7100067138672,1139900,MAR
2021-12-28,165.91000366210938,167.66000366210938,165.27999877929688,166.75,1297200,MAR
2021-12-29,166.35000610351562,167.5800018310547,165.5,166.5500030517578,905600,MAR
2021-12-30,166.5500030517578,167.97999572753906,164.72999572753906,164.86000061035156,840900,MAR
2021-12-31,164.85000610351562,166.17999267578125,164.07000732421875,165.24000549316406,902700,MAR
2022-01-03,165.07000732421875,166.41000366210938,161.22999572753906,163.91000366210938,1836800,MAR
2022-01-04,166.77000427246094,171.16000366210938,165.8000030517578,168.00999450683594,2131600,MAR
2022-01-05,168.27000427246094,169.0,164.3300018310547,164.3699951171875,1656700,MAR
2022-01-06,165.3000030517578,166.4600067138672,164.22999572753906,165.22000122070312,1421600,MAR
2022-01-07,166.0,168.75,164.69000244140625,166.66000366210938,1508800,MAR
2022-01-10,167.25,167.8800048828125,160.1300048828125,162.0500030517578,2228400,MAR
2022-01-11,161.97000122070312,165.64999389648438,160.07000732421875,165.1999969482422,2141100,MAR
2022-01-12,166.35000610351562,166.8699951171875,162.66000366210938,164.86000061035156,1606400,MAR
2022-01-13,164.94000244140625,167.3000030517578,164.10000610351562,164.50999450683594,1619700,MAR
2022-01-14,163.88999938964844,164.4199981689453,159.72000122070312,162.8000030517578,1886400,MAR
2022-01-18,160.1199951171875,161.11000061035156,157.67999267578125,159.50999450683594,2087600,MAR
2022-01-19,159.92999267578125,159.97999572753906,154.11000061035156,154.1999969482422,2396300,MAR
2022-01-20,155.5500030517578,161.69000244140625,155.3699951171875,156.6999969482422,2160400,MAR
2022-01-21,156.6999969482422,160.1999969482422,154.5,156.99000549316406,4745500,MAR
2022-01-24,154.0,156.5,150.92999267578125,155.74000549316406,3537700,MAR
2022-01-25,153.9499969482422,158.25,150.35000610351562,157.02999877929688,2197200,MAR
2022-01-26,158.0399932861328,164.0,156.69000244140625,158.72999572753906,2345800,MAR
2022-01-27,159.6300048828125,160.86000061035156,152.1300048828125,153.7100067138672,2184100,MAR
2022-01-28,154.0,159.50999450683594,152.75,159.3800048828125,1930400,MAR
2022-01-31,158.5399932861328,161.2899932861328,157.24000549316406,161.1199951171875,1972100,MAR
2022-02-01,161.1199951171875,163.67999267578125,160.3300018310547,163.02000427246094,1755100,MAR
2022-02-02,163.33999633789062,163.63999938964844,160.11000061035156,160.8699951171875,3912500,MAR
2022-02-03,160.0,164.49000549316406,160.0,162.00999450683594,2920000,MAR
2022-02-04,161.00999450683594,163.7100067138672,158.9199981689453,162.74000549316406,2204700,MAR
2022-02-07,163.1199951171875,167.24000549316406,162.75,166.0399932861328,2003300,MAR
2022-02-08,167.05999755859375,172.0399932861328,165.3000030517578,171.5500030517578,2553000,MAR
2022-02-09,172.55999755859375,176.52000427246094,172.02999877929688,173.52999877929688,2100300,MAR
2022-02-10,170.88999938964844,176.47999572753906,170.00999450683594,174.67999267578125,2122100,MAR
2022-02-11,175.16000366210938,177.22999572753906,168.67999267578125,169.8800048828125,2819100,MAR
2022-02-14,170.5500030517578,174.39999389648438,169.4199981689453,171.3300018310547,2675200,MAR
2022-02-15,175.89999389648438,181.33999633789062,174.5399932861328,181.1999969482422,4264300,MAR
2022-02-16,178.30999755859375,184.99000549316406,178.0,183.25999450683594,3263800,MAR
2022-02-17,180.1699981689453,181.77999877929688,177.7100067138672,178.1699981689453,3356300,MAR
2022-02-18,177.5800018310547,179.5399932861328,174.72000122070312,174.9199981689453,2882400,MAR
2022-02-22,174.6199951171875,175.82000732421875,169.80999755859375,173.1199951171875,2744000,MAR
2022-02-23,174.13999938964844,174.5500030517578,167.3699951171875,167.97000122070312,3494800,MAR
2022-02-24,163.05999755859375,169.5500030517578,162.9499969482422,168.75,4332700,MAR
2022-02-25,170.52999877929688,174.60000610351562,168.42999267578125,174.3699951171875,2805800,MAR
2022-02-28,170.38999938964844,172.49000549316406,167.52999877929688,170.13999938964844,2574400,MAR
2022-03-01,168.6999969482422,170.00999450683594,163.8800048828125,164.91000366210938,2886100,MAR
2022-03-02,167.5800018310547,171.00999450683594,166.91000366210938,168.22999572753906,2159600,MAR
2022-03-03,169.74000549316406,171.52999877929688,164.4499969482422,165.47000122070312,2444900,MAR
2022-03-04,163.0,163.92999267578125,156.75999450683594,159.27999877929688,2858200,MAR
2022-03-07,159.22000122070312,159.22000122070312,147.92999267578125,148.05999755859375,3769100,MAR
2022-03-08,148.9199981689453,159.11000061035156,146.07000732421875,152.7899932861328,4939400,MAR
2022-03-09,158.1999969482422,162.55999755859375,157.74000549316406,159.47000122070312,3509600,MAR
2022-03-10,156.5500030517578,164.22000122070312,156.0500030517578,162.55999755859375,2573300,MAR
2022-03-11,164.35000610351562,165.52999877929688,161.3000030517578,161.63999938964844,2316300,MAR
2022-03-14,162.27000427246094,164.1300048828125,160.11000061035156,161.75999450683594,1917600,MAR
2022-03-15,163.92999267578125,167.3300018310547,163.64999389648438,166.39999389648438,2297300,MAR
2022-03-16,168.19000244140625,172.5,167.02999877929688,172.2899932861328,2300300,MAR
2022-03-17,170.3300018310547,171.25,168.1300048828125,171.24000549316406,1582300,MAR
2022-03-18,170.25999450683594,173.44000244140625,167.64999389648438,171.19000244140625,3542300,MAR
2022-03-21,169.9499969482422,170.22000122070312,167.85000610351562,169.9499969482422,1770400,MAR
2022-03-22,171.6699981689453,172.8800048828125,169.97999572753906,170.57000732421875,2004100,MAR
2022-03-23,169.41000366210938,170.97999572753906,167.1999969482422,167.64999389648438,2709100,MAR
2022-03-24,169.0,171.99000549316406,167.1999969482422,171.97999572753906,1795800,MAR
2022-03-25,172.0,173.69000244140625,170.75,171.52000427246094,1427600,MAR
2022-03-28,172.10000610351562,172.57000732421875,169.13999938964844,171.55999755859375,1215600,MAR
2022-03-29,174.24000549316406,178.97000122070312,174.10000610351562,178.32000732421875,2200900,MAR
2022-03-30,177.5399932861328,179.1199951171875,175.39999389648438,176.4499969482422,2285200,MAR
2022-03-31,177.19000244140625,179.3000030517578,175.72000122070312,175.75,2368900,MAR
2022-04-01,176.9199981689453,178.3800048828125,172.61000061035156,173.67999267578125,1900400,MAR
2022-04-04,173.3699951171875,175.0399932861328,171.6199951171875,174.64999389648438,1394900,MAR
2022-04-05,174.41000366210938,176.61000061035156,172.0,174.0,1545100,MAR
2022-04-06,171.75999450683594,171.75999450683594,165.6199951171875,166.1699981689453,2180100,MAR
2022-04-07,165.5800018310547,166.6199951171875,162.36000061035156,164.66000366210938,2608600,MAR
2022-04-08,163.61000061035156,165.30999755859375,162.39999389648438,163.86000061035156,1522400,MAR
2022-04-11,161.9600067138672,165.55999755859375,161.66000366210938,162.4499969482422,1402500,MAR
2022-04-12,164.6300048828125,165.9600067138672,162.27999877929688,163.24000549316406,1549700,MAR
2022-04-13,164.16000366210938,176.25,164.00999450683594,175.5399932861328,3343800,MAR
2022-04-14,176.1999969482422,181.52000427246094,176.1999969482422,180.50999450683594,3631700,MAR
2022-04-18,179.22999572753906,184.9499969482422,179.22999572753906,183.14999389648438,2961100,MAR
2022-04-19,182.27999877929688,189.5500030517578,182.0500030517578,188.77999877929688,2775100,MAR
2022-04-20,189.0,193.7899932861328,188.77999877929688,190.3000030517578,3500700,MAR
2022-04-21,193.5399932861328,195.89999389648438,183.6999969482422,184.1699981689453,2905600,MAR
2022-04-22,183.75999450683594,184.1699981689453,178.94000244140625,179.49000549316406,1872900,MAR
2022-04-25,178.8699951171875,182.69000244140625,177.00999450683594,182.47999572753906,2368300,MAR
2022-04-26,181.0,183.17999267578125,176.82000732421875,177.25,2085100,MAR
2022-04-27,177.92999267578125,181.8300018310547,175.91000366210938,180.1999969482422,1808900,MAR
2022-04-28,181.72000122070312,186.1699981689453,180.07000732421875,184.55999755859375,2335500,MAR
2022-04-29,182.97000122070312,185.1300048828125,176.9600067138672,177.52000427246094,2605500,MAR
2022-05-02,178.9499969482422,180.32000732421875,173.27999877929688,178.13999938964844,2590000,MAR
2022-05-03,178.64999389648438,178.69000244140625,170.7899932861328,173.0399932861328,4135800,MAR
2022-05-04,176.0,181.57000732421875,172.32000732421875,181.24000549316406,4283900,MAR
2022-05-05,179.69000244140625,183.50999450683594,175.17999267578125,177.66000366210938,3174400,MAR
2022-05-06,178.17999267578125,178.5399932861328,169.27999877929688,172.52000427246094,2764100,MAR
2022-05-09,170.97999572753906,170.97999572753906,162.10000610351562,163.85000610351562,4058300,MAR
2022-05-10,168.05999755859375,170.24000549316406,164.92999267578125,168.08999633789062,2594500,MAR
2022-05-11,167.6199951171875,172.49000549316406,165.7899932861328,166.9600067138672,2973800,MAR
2022-05-12,165.47000122070312,167.30999755859375,159.9600067138672,163.33999633789062,2619600,MAR
2022-05-13,166.0,167.47999572753906,163.75,166.39999389648438,2772300,MAR
2022-05-16,165.6999969482422,166.38999938964844,161.39999389648438,162.3300018310547,2367900,MAR
2022-05-17,166.3300018310547,167.32000732421875,162.5,164.86000061035156,2302300,MAR
2022-05-18,162.72999572753906,164.3800048828125,153.00999450683594,154.02000427246094,3748400,MAR
2022-05-19,153.2899932861328,159.58999633789062,152.25,156.94000244140625,2228000,MAR
2022-05-20,159.4199981689453,159.6300048828125,151.42999267578125,155.22999572753906,2105800,MAR
2022-05-23,156.47000122070312,159.16000366210938,153.32000732421875,157.9600067138672,1832300,MAR
2022-05-24,155.67999267578125,156.69000244140625,149.75999450683594,152.63999938964844,2303600,MAR
2022-05-25,151.38999938964844,160.35000610351562,150.77000427246094,159.5500030517578,3079800,MAR
2022-05-26,160.35000610351562,171.69000244140625,160.35000610351562,170.1699981689453,3693100,MAR
2022-05-27,170.4499969482422,177.0,170.4499969482422,172.55999755859375,2387200,MAR
2022-05-31,171.0500030517578,172.88999938964844,168.3300018310547,171.5800018310547,2224800,MAR
2022-06-01,172.5399932861328,174.0,167.86000061035156,170.58999633789062,1729700,MAR
2022-06-02,170.75,174.5800018310547,170.3800048828125,174.4199981689453,1749800,MAR
2022-06-03,172.7899932861328,175.39999389648438,171.85000610351562,174.64999389648438,1370300,MAR
2022-06-06,177.0,179.24000549316406,175.3000030517578,177.61000061035156,1394700,MAR
2022-06-07,175.77000427246094,177.8300018310547,173.6699981689453,177.17999267578125,1336400,MAR
2022-06-08,175.27000427246094,175.67999267578125,171.77000427246094,173.19000244140625,1693500,MAR
2022-06-09,173.0800018310547,173.0800018310547,167.63999938964844,167.64999389648438,1449300,MAR
2022-06-10,165.02999877929688,167.02000427246094,159.75999450683594,159.8699951171875,2736300,MAR
2022-06-13,154.0,154.57000732421875,149.8699951171875,152.10000610351562,4029800,MAR
2022-06-14,153.86000061035156,154.72999572753906,150.27999877929688,152.22000122070312,2667200,MAR
2022-06-15,154.75999450683594,157.16000366210938,153.1199951171875,154.8000030517578,2051200,MAR
